3495.35	17.7895
3494.08	39.1053
3492.81	40.7368
3491.53	52.3684
3490.26	53.2632
3488.99	47.1579
3487.71	46.6842
3486.44	59.3158
3485.17	52.2632
3483.89	28.2105
3482.62	54.4737
3481.34	41
3480.06	39.1579
3478.79	52.8947
3477.51	40.9474
3476.24	52.4211
3474.96	70.8947
3473.68	61.579
3472.4	52.4211
3471.13	43.9474
3469.85	68.2632
3468.57	65.2632
3467.29	63.8947
3466.01	67.6842
3464.73	73.3158
3463.45	76.7895
3462.17	70.6842
3460.89	74.5263
3459.61	69.6842
3458.33	84.5789
3457.04	79.2632
3455.76	97.8421
3454.48	91.7368
3453.2	86.6842
3451.91	79.4211
3450.63	91.9474
3449.35	97.5263
3448.06	107.947
3446.78	96.6842
3445.49	98.1053
3444.21	100.842
3442.92	102.895
3441.64	114.737
3440.35	99.3158
3439.07	89.7368
3437.78	81
3436.49	83.5263
3435.2	113.737
3433.92	124.368
3432.63	101.632
3431.34	105.737
3430.05	108
3428.76	128.368
3427.47	124.842
3426.18	127.105
3424.89	124.789
3423.6	123.684
3422.31	121.158
3421.02	107.474
3419.73	144.526
3418.44	127.579
3417.14	136.263
3415.85	125.579
3414.56	132.947
3413.27	125.579
3411.97	152
3410.68	145.316
3409.39	122.053
3408.09	134.579
3406.8	150.211
3405.5	163.737
3404.2	134.526
3402.91	139.526
3401.61	143.421
3400.32	146.053
3399.02	144.053
3397.72	170.842
3396.42	174.211
3395.13	151.632
3393.83	148.316
3392.53	148.947
3391.23	151.895
3389.93	169.737
3388.63	165.526
3387.33	167.737
3386.03	165.526
3384.73	156.579
3383.43	162.158
3382.13	176.526
3380.83	180.316
3379.53	152
3378.22	170.789
3376.92	165.895
3375.62	164.211
3374.32	171.526
3373.01	173
3371.71	182.211
3370.4	158.579
3369.1	161.895
3367.79	184.368
3366.49	170.526
3365.18	191
3363.88	165.737
3362.57	186.211
3361.26	180.789
3359.96	175.895
3358.65	170.579
3357.34	188.474
3356.03	178.632
3354.73	180.842
3353.42	178.895
3352.11	197.842
3350.8	169.158
3349.49	183.158
3348.18	191.316
3346.87	192.947
3345.56	180.105
3344.25	199.211
3342.93	211
3341.62	187.947
3340.31	192.105
3339	203.632
3337.69	214.526
3336.37	203.684
3335.06	201.211
3333.74	203
3332.43	213.211
3331.12	206.316
3329.8	217.474
3328.49	207.053
3327.17	215.579
3325.86	209.789
3324.54	218.211
3323.22	223.579
3321.91	209.368
3320.59	210.895
3319.27	220
3317.95	196.737
3316.63	214.053
3315.32	203.421
3314	217.579
3312.68	212.684
3311.36	201.211
3310.04	208.947
3308.72	226.842
3307.4	225.895
3306.08	212.684
3304.75	225.632
3303.43	213.421
3302.11	205.737
3300.79	221.368
3299.47	221.895
3298.14	220.105
3296.82	211.105
3295.5	222.263
3294.17	217.316
3292.85	244.947
3291.52	214.632
3290.2	243.474
3288.87	235.842
3287.55	248.158
3286.22	235.526
3284.89	241.368
3283.57	268.474
3282.24	247.474
3280.91	243.421
3279.58	261.053
3278.26	262
3276.93	254
3275.6	269.579
3274.27	262.158
3272.94	275.895
3271.61	279.158
3270.28	298.105
3268.95	293.263
3267.62	287.211
3266.29	290.105
3264.96	298.105
3263.62	315.737
3262.29	308.105
3260.96	298
3259.63	309.316
3258.29	316.789
3256.96	311.053
3255.62	319.158
3254.29	321.316
3252.95	332.684
3251.62	338.684
3250.28	337.895
3248.95	351.105
3247.61	321.737
3246.28	323.158
3244.94	364.421
3243.6	327.474
3242.26	343.737
3240.93	336
3239.59	355.474
3238.25	360.895
3236.91	345.421
3235.57	343.368
3234.23	358.474
3232.89	361.316
3231.55	354.263
3230.21	364.632
3228.87	365.895
3227.53	362.316
3226.19	369.737
3224.85	352.526
3223.5	378.947
3222.16	359.421
3220.82	384.053
3219.47	366.632
3218.13	368.158
3216.79	352
3215.44	358.842
3214.1	377.579
3212.75	372.895
3211.41	386.053
3210.06	378.842
3208.71	377.316
3207.37	376.263
3206.02	367.737
3204.67	352.526
3203.33	385.842
3201.98	376.211
3200.63	380.105
3199.28	380.316
3197.93	374.789
3196.58	367.737
3195.23	383
3193.88	392.368
3192.53	371.842
3191.18	384.895
3189.83	384.632
3188.48	382.368
3187.13	380.421
3185.78	373.368
3184.42	384
3183.07	396.632
3181.72	367.474
3180.36	385.737
3179.01	391.632
3177.66	384.316
3176.3	370.842
3174.95	391.789
3173.59	397.895
3172.24	383.737
3170.88	383.211
3169.52	385.895
3168.17	385.895
3166.81	362.368
3165.45	389.368
3164.1	362
3162.74	376.368
3161.38	352.158
3160.02	374.368
3158.66	365.684
3157.3	368.053
3155.94	370.105
3154.58	375.526
3153.22	391.789
3151.86	356.263
3150.5	370.053
3149.14	379.947
3147.78	370.105
3146.41	346.421
3145.05	362.158
3143.69	362.684
3142.32	366.105
3140.96	364.053
3139.6	363.158
3138.23	363.105
3136.87	337.263
3135.5	341.526
3134.14	372.579
3132.77	347.316
3131.41	360.895
3130.04	342.158
3128.67	364.895
3127.31	350.947
3125.94	316.211
3124.57	357.421
3123.2	334.895
3121.83	333.368
3120.47	341.789
3119.1	339.316
3117.73	327.158
3116.36	319.632
3114.99	322.842
3113.61	335.842
3112.24	323.737
3110.87	315.579
3109.5	303
3108.13	317.526
3106.76	308.526
3105.38	310.789
3104.01	298.579
3102.64	303.211
3101.26	290.211
3099.89	288.526
3098.51	295.421
3097.14	305.684
3095.76	269
3094.39	292.421
3093.01	304.316
3091.64	295.895
3090.26	284.474
3088.88	278.789
3087.5	271.368
3086.13	281.474
3084.75	267.789
3083.37	270.316
3081.99	265.737
3080.61	269.684
3079.23	260.263
3077.85	280.526
3076.47	263.789
3075.09	266
3073.71	251.105
3072.33	262.053
3070.95	266.526
3069.57	256.421
3068.18	238.895
3066.8	266.474
3065.42	251.053
3064.04	268.684
3062.65	254.211
3061.27	252.579
3059.88	233.158
3058.5	252.684
3057.11	241.895
3055.73	256.632
3054.34	233.474
3052.96	231.474
3051.57	246.737
3050.18	248.158
3048.8	214.053
3047.41	234.789
3046.02	238.211
3044.63	209.737
3043.24	230.737
3041.85	234.211
3040.46	221.053
3039.07	212.421
3037.68	228.737
3036.29	219.947
3034.9	236.737
3033.51	224.579
3032.12	220
3030.73	206.789
3029.34	217.684
3027.94	223.421
3026.55	209.158
3025.16	215.579
3023.76	209.895
3022.37	205.947
3020.97	214.474
3019.58	213.632
3018.18	220.263
3016.79	212.053
3015.39	211.421
3014	222.526
3012.6	211.789
3011.2	219.368
3009.81	209.947
3008.41	212.053
3007.01	205.842
3005.61	223.211
3004.21	201.316
3002.81	215.474
3001.41	217.368
3000.01	189
2998.61	224.211
2997.21	199.737
2995.81	221
2994.41	193.947
2993.01	217.211
2991.61	203.842
2990.21	216.632
2988.8	210.421
2987.4	221.737
2986	196.789
2984.59	198.316
2983.19	207.368
2981.78	214.684
2980.38	210.579
2978.97	189.368
2977.57	206.316
2976.16	211.947
2974.76	216.684
2973.35	202.263
2971.94	195.947
2970.54	215.316
2969.13	210.579
2967.72	200
2966.31	210.105
2964.9	196.211
2963.49	205.105
2962.08	210.789
2960.67	201.316
2959.26	201.579
2957.85	192.211
2956.44	217.579
2955.03	195.579
2953.62	176
2952.21	230.316
2950.8	183.316
2949.38	209.211
2947.97	207.263
2946.56	202.947
2945.14	199.684
2943.73	208.421
2942.31	223.053
2940.9	214
2939.48	220.053
2938.07	199.474
2936.65	195.105
2935.24	202.474
2933.82	187.263
2932.4	207.368
2930.98	204
2929.57	205.895
2928.15	205.316
2926.73	206.895
2925.31	213.211
2923.89	202.316
2922.47	206.421
2921.05	213
2919.63	196.526
2918.21	174.579
2916.79	196.368
2915.37	199.947
2913.95	187.526
2912.52	205.947
2911.1	203.684
2909.68	208.632
2908.26	205.789
2906.83	194.632
2905.41	201.368
2903.98	198.842
2902.56	190.526
2901.13	207
2899.71	199.263
2898.28	185.895
2896.86	200.053
2895.43	219.368
2894	198.789
2892.58	195.789
2891.15	197.895
2889.72	198.263
2888.29	187.579
2886.86	207.105
2885.44	176.789
2884.01	203.316
2882.58	210.211
2881.15	195.526
2879.72	202.316
2878.28	201.737
2876.85	188.368
2875.42	184.053
2873.99	203
2872.56	188.632
2871.12	211.158
2869.69	194.158
2868.26	206.053
2866.82	203.947
2865.39	183.263
2863.96	201.842
2862.52	212.105
2861.09	204.053
2859.65	191.947
2858.21	212
2856.78	196.316
2855.34	224.368
2853.9	211.421
2852.47	216.368
2851.03	208.105
2849.59	211.053
2848.15	204.211
2846.71	209.842
2845.27	230.789
2843.83	194.158
2842.39	199
2840.95	216.263
2839.51	215.684
2838.07	193.211
2836.63	208.684
2835.19	222.947
2833.75	210.842
2832.3	222.684
2830.86	209.474
2829.42	200.842
2827.97	217.474
2826.53	203.632
2825.09	224.526
2823.64	212.684
2822.2	204.737
2820.75	197.737
2819.3	206.158
2817.86	218.579
2816.41	207.579
2814.96	209.053
2813.52	221.105
2812.07	199.211
2810.62	222.632
2809.17	201.158
2807.72	213.526
2806.27	209.789
2804.82	210.789
2803.38	205.211
2801.92	221.947
2800.47	187.158
2799.02	226.105
2797.57	220.684
2796.12	209.789
2794.67	206.947
2793.22	219.579
2791.76	211.474
2790.31	230.053
2788.86	236.368
2787.4	223.474
2785.95	223.842
2784.49	228.684
2783.04	224.368
2781.58	244.789
2780.13	226.895
2778.67	227.263
2777.21	216.579
2775.76	214.211
2774.3	232.789
2772.84	211.632
2771.38	217.368
2769.92	230.211
2768.47	237.211
2767.01	229.316
2765.55	240.158
2764.09	257.632
2762.63	214.737
2761.17	224.737
2759.71	228.316
2758.24	247.316
2756.78	218.737
2755.32	252.947
2753.86	238.421
2752.39	242.842
2750.93	242.158
2749.47	248.526
2748	228.632
2746.54	231.579
2745.07	242
2743.61	237.895
2742.14	227.211
2740.68	234.842
2739.21	238.368
2737.75	250.158
2736.28	240.105
2734.81	241.105
2733.34	247.842
2731.88	247.526
2730.41	246.895
2728.94	247.053
2727.47	249.684
2726	252.684
2724.53	229.947
2723.06	267.947
2721.59	252.526
2720.12	237.895
2718.65	241
