##TITLE=No Description
##DATA TYPE=INFRARED SPECTRUM
##XUNITS=1/CM
##YUNITS=%T
399.460154  	31.712470 
400.897061  	30.639955 
402.333968  	31.894813 
403.770875  	31.758409 
405.207782  	30.740903 
406.644689  	32.075930 
408.081596  	31.299450 
409.518503  	31.239198 
410.955410  	32.729405 
412.392317  	31.459918 
413.829224  	31.078090 
415.266131  	31.127363 
416.703038  	30.379825 
418.139945  	31.828968 
419.576852  	31.128399 
421.013759  	30.347178 
422.450666  	31.465385 
423.887574  	31.503667 
425.324481  	31.440211 
426.761388  	31.033023 
428.198295  	30.604247 
429.635202  	31.475755 
431.072109  	31.206964 
432.509016  	31.310466 
433.945923  	32.324609 
435.382830  	31.780885 
436.819737  	31.572350 
438.256644  	31.248142 
439.693551  	30.574176 
441.130458  	31.583858 
442.567365  	32.014402 
444.004272  	31.933442 
445.441179  	32.545036 
446.878086  	31.997681 
448.314993  	31.910694 
449.751900  	32.054855 
451.188807  	31.787882 
452.625714  	32.678795 
454.062621  	32.735672 
455.499528  	32.365517 
456.936435  	32.966263 
458.373342  	32.643992 
459.810249  	32.244567 
461.247156  	31.999171 
462.684063  	31.827260 
464.120970  	32.826095 
465.557877  	32.974462 
466.994784  	32.771295 
468.431691  	33.344572 
469.868598  	32.851855 
471.305505  	32.659648 
472.742413  	33.337902 
474.179320  	32.988594 
475.616227  	32.930197 
477.053134  	33.086880 
478.490041  	33.062740 
479.926948  	33.436715 
481.363855  	33.358689 
482.800762  	33.047630 
484.237669  	33.230975 
485.674576  	33.411007 
487.111483  	33.570053 
488.548390  	33.660676 
489.985297  	33.907343 
491.422204  	34.082804 
492.859111  	33.724038 
494.296018  	33.762223 
495.732925  	33.972011 
497.169832  	33.899310 
498.606739  	34.194444 
500.043646  	34.137075 
501.480553  	33.776196 
502.917460  	34.042760 
504.354367  	34.254916 
505.791274  	34.430141 
507.228181  	34.536153 
508.665088  	34.288466 
510.101995  	34.435696 
511.538902  	34.615509 
512.975809  	34.523604 
514.412716  	34.561706 
515.849623  	34.607442 
517.286530  	34.942892 
518.723437  	35.152270 
520.160344  	34.948737 
521.597251  	35.164123 
523.034159  	35.304637 
524.471066  	35.151610 
525.907973  	35.322876 
527.344880  	35.404351 
528.781787  	35.451800 
530.218694  	35.541676 
531.655601  	35.344955 
533.092508  	35.463221 
534.529415  	35.668765 
535.966322  	35.610003 
537.403229  	35.883409 
538.840136  	36.135148 
540.277043  	36.180249 
541.713950  	36.294847 
543.150857  	36.265184 
544.587764  	36.342152 
546.024671  	36.511738 
547.461578  	36.498037 
548.898485  	36.609484 
550.335392  	36.700868 
551.772299  	36.686538 
553.209206  	36.788149 
554.646113  	36.948772 
556.083020  	37.195345 
557.519927  	37.319465 
558.956834  	37.349066 
560.393741  	37.603705 
561.830648  	37.712634 
563.267555  	37.657399 
564.704462  	37.773704 
566.141369  	37.851164 
567.578276  	37.961343 
569.015183  	38.133193 
570.452090  	38.204264 
571.888997  	38.360720 
573.325905  	38.500893 
574.762812  	38.648197 
576.199719  	38.924247 
577.636626  	38.980150 
579.073533  	38.935016 
580.510440  	39.030662 
581.947347  	39.106100 
583.384254  	39.232961 
584.821161  	39.474022 
586.258068  	39.723827 
587.694975  	39.819730 
589.131882  	39.712941 
590.568789  	39.789942 
592.005696  	40.053823 
593.442603  	40.130648 
594.879510  	40.218161 
596.316417  	40.349882 
597.753324  	40.396409 
599.190231  	40.576677 
600.627138  	40.843203 
602.064045  	41.035515 
603.500952  	41.181203 
604.937859  	41.268352 
606.374766  	41.358226 
607.811673  	41.455548 
609.248580  	41.559357 
610.685487  	41.699048 
612.122394  	41.776982 
613.559301  	41.875244 
614.996208  	42.076083 
616.433115  	42.270590 
617.870022  	42.436544 
619.306929  	42.547762 
620.743836  	42.691836 
622.180744  	42.914934 
623.617651  	43.058819 
625.054558  	43.221837 
626.491465  	43.400565 
627.928372  	43.503351 
629.365279  	43.653498 
630.802186  	43.905090 
632.239093  	44.070569 
633.676000  	44.270812 
635.112907  	44.450735 
636.549814  	44.569585 
637.986721  	44.738347 
639.423628  	44.893046 
640.860535  	45.053361 
642.297442  	45.227832 
643.734349  	45.298671 
645.171256  	45.400332 
646.608163  	45.595996 
648.045070  	45.735653 
649.481977  	45.861376 
650.918884  	45.996172 
652.355791  	46.131160 
653.792698  	46.320117 
655.229605  	46.507978 
656.666512  	46.660686 
658.103419  	46.805424 
659.540326  	46.968288 
660.977233  	47.142385 
662.414140  	47.308103 
663.851047  	47.487349 
665.287954  	47.605363 
666.724861  	47.701802 
668.161768  	47.963925 
669.598675  	48.242801 
671.035582  	48.348800 
672.472490  	48.501167 
673.909397  	48.781000 
675.346304  	49.065832 
676.783211  	49.303809 
678.220118  	49.497243 
679.657025  	49.740598 
681.093932  	50.037369 
682.530839  	50.294765 
683.967746  	50.562467 
685.404653  	50.828007 
686.841560  	51.068209 
688.278467  	51.375189 
689.715374  	51.626223 
691.152281  	51.782682 
692.589188  	51.951184 
694.026095  	52.125156 
695.463002  	52.346775 
696.899909  	52.580239 
698.336816  	52.745635 
699.773723  	52.925723 
701.210630  	53.097091 
702.647537  	53.241824 
704.084444  	53.475301 
705.521351  	53.702563 
706.958258  	53.826340 
708.395165  	53.948255 
709.832072  	54.141908 
711.268979  	54.347196 
712.705886  	54.533318 
714.142793  	54.694035 
715.579700  	54.854143 
717.016607  	55.012513 
718.453514  	55.153668 
719.890421  	55.313835 
721.327328  	55.472586 
722.764236  	55.640717 
724.201143  	55.850933 
725.638050  	56.023889 
727.074957  	56.114904 
728.511864  	56.268750 
729.948771  	56.475062 
731.385678  	56.664852 
732.822585  	56.862280 
734.259492  	57.057188 
735.696399  	57.267819 
737.133306  	57.508417 
738.570213  	57.701349 
740.007120  	57.877563 
741.444027  	58.122450 
742.880934  	58.368018 
744.317841  	58.556029 
745.754748  	58.712564 
747.191655  	58.888634 
748.628562  	59.138870 
750.065469  	59.393636 
751.502376  	59.576987 
752.939283  	59.763148 
754.376190  	59.989467 
755.813097  	60.217754 
757.250004  	60.422717 
758.686911  	60.608727 
760.123818  	60.828881 
761.560725  	61.067814 
762.997632  	61.286182 
764.434539  	61.513616 
765.871446  	61.708308 
767.308353  	61.887096 
768.745260  	62.144303 
770.182167  	62.387878 
771.619075  	62.569800 
773.055982  	62.802693 
774.492889  	63.060486 
775.929796  	63.273644 
777.366703  	63.463202 
778.803610  	63.665565 
780.240517  	63.911160 
781.677424  	64.168841 
783.114331  	64.398345 
784.551238  	64.621244 
785.988145  	64.863090 
787.425052  	65.107073 
788.861959  	65.308309 
790.298866  	65.532020 
791.735773  	65.821669 
793.172680  	66.045884 
794.609587  	66.256653 
796.046494  	66.572900 
797.483401  	66.848191 
798.920308  	67.059272 
800.357215  	67.314552 
801.794122  	67.605687 
803.231029  	67.948850 
804.667936  	68.281446 
806.104843  	68.572910 
807.541750  	68.915962 
808.978657  	69.221403 
810.415564  	69.487292 
811.852471  	69.807582 
813.289378  	70.037004 
814.726285  	70.189668 
816.163192  	70.389664 
817.600099  	70.555051 
819.037006  	70.697772 
820.473913  	70.858194 
821.910821  	70.995849 
823.347728  	71.143279 
824.784635  	71.313085 
826.221542  	71.537290 
827.658449  	71.816899 
829.095356  	72.045563 
830.532263  	72.268446 
831.969170  	72.558719 
833.406077  	72.824569 
834.842984  	73.039956 
836.279891  	73.279163 
837.716798  	73.557958 
839.153705  	73.804938 
840.590612  	74.017119 
842.027519  	74.270600 
843.464426  	74.522351 
844.901333  	74.766643 
846.338240  	75.052746 
847.775147  	75.299631 
849.212054  	75.537024 
850.648961  	75.825112 
852.085868  	76.084256 
853.522775  	76.339313 
854.959682  	76.593204 
856.396589  	76.816981 
857.833496  	77.082484 
859.270403  	77.349527 
860.707310  	77.608359 
862.144217  	77.888335 
863.581124  	78.087763 
865.018031  	78.258414 
866.454938  	78.463341 
867.891845  	78.611007 
869.328752  	78.744436 
870.765660  	78.928404 
872.202567  	79.125823 
873.639474  	79.287587 
875.076381  	79.411668 
876.513288  	79.596236 
877.950195  	79.823111 
879.387102  	80.026962 
880.824009  	80.271004 
882.260916  	80.502431 
883.697823  	80.700431 
885.134730  	80.945019 
886.571637  	81.177234 
888.008544  	81.421424 
889.445451  	81.713351 
890.882358  	81.976044 
892.319265  	82.259373 
893.756172  	82.551030 
895.193079  	82.802430 
896.629986  	83.106963 
898.066893  	83.463052 
899.503800  	83.841327 
900.940707  	84.231419 
902.377614  	84.601080 
903.814521  	85.034438 
905.251428  	85.545742 
906.688335  	86.075684 
908.125242  	86.594028 
909.562149  	87.014373 
910.999056  	87.364491 
912.435963  	87.640472 
913.872870  	87.767065 
915.309777  	87.841172 
916.746684  	87.888560 
918.183591  	87.932150 
919.620498  	88.016977 
921.057406  	88.010075 
922.494313  	87.963072 
923.931220  	87.939654 
925.368127  	87.811345 
926.805034  	87.672439 
928.241941  	87.561838 
929.678848  	87.394413 
931.115755  	87.293816 
932.552662  	87.284002 
933.989569  	87.303879 
935.426476  	87.357951 
936.863383  	87.384618 
938.300290  	87.434272 
939.737197  	87.532601 
941.174104  	87.595426 
942.611011  	87.700230 
944.047918  	87.883070 
945.484825  	88.102380 
946.921732  	88.368898 
948.358639  	88.611574 
949.795546  	88.836377 
951.232453  	89.073270 
952.669360  	89.245027 
954.106267  	89.378849 
955.543174  	89.496463 
956.980081  	89.558665 
958.416988  	89.561163 
959.853895  	89.483748 
961.290802  	89.393210 
962.727709  	89.352809 
964.164616  	89.307769 
965.601523  	89.230555 
967.038430  	89.152834 
968.475337  	89.143444 
969.912244  	89.188648 
971.349152  	89.218220 
972.786059  	89.308298 
974.222966  	89.447892 
975.659873  	89.537834 
977.096780  	89.646611 
978.533687  	89.748584 
979.970594  	89.783189 
981.407501  	89.830917 
982.844408  	89.882380 
984.281315  	89.920157 
985.718222  	89.939604 
987.155129  	89.924000 
988.592036  	89.970693 
990.028943  	90.048537 
991.465850  	90.084462 
992.902757  	90.173385 
994.339664  	90.272671 
995.776571  	90.302052 
997.213478  	90.332929 
998.650385  	90.387935 
